Date,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y
2019-08-26,1.74679,1.56188,1.47158,1.45126,1.45208,1.47005,1.4952,1.5164,1.53524,1.55402
2019-08-27,1.75369,1.54567,1.44503,1.41758,1.41306,1.42862,1.44714,1.46616,1.48134,1.49937
2019-08-28,1.74537,1.51621,1.42122,1.39585,1.39237,1.4041,1.42306,1.44131,1.46026,1.47905
2019-08-29,1.7619,1.54664,1.45483,1.4363,1.43761,1.4535,1.47053,1.4889,1.50818,1.52649
2019-08-30,1.76454,1.51636,1.42943,1.40892,1.4119,1.43387,1.45869,1.47956,1.49883,1.51516
2019-09-03,1.73369,1.47344,1.37908,1.35775,1.36105,1.38384,1.41023,1.43576,1.45728,1.47805
2019-09-04,1.72102,1.44852,1.35257,1.33038,1.33643,1.36211,1.39356,1.42099,1.44699,1.47214
2019-09-05,1.77176,1.56572,1.4723,1.45216,1.45741,1.4815,1.50752,1.53187,1.55571,1.57854
2019-09-06,1.75415,1.5481,1.45905,1.43708,1.44154,1.46945,1.49869,1.52239,1.5435,1.56068
2019-09-09,1.77448,1.59725,1.51677,1.49565,1.50193,1.52864,1.55868,1.58609,1.61185,1.6337
2019-09-10,1.82811,1.68726,1.6059,1.58304,1.58778,1.6133,1.64352,1.67232,1.69582,1.71685
2019-09-11,1.83927,1.69367,1.62002,1.60669,1.6161,1.64388,1.67624,1.70184,1.72359,1.74229
2019-09-12,1.86474,1.74805,1.68066,1.66814,1.67619,1.70154,1.72844,1.75328,1.77643,1.79642
2019-09-13,1.89917,1.8248,1.77132,1.76703,1.77636,1.80277,1.83332,1.8617,1.88849,1.90944
2019-09-16,1.89411,1.78586,1.73605,1.72069,1.72579,1.74981,1.77854,1.80501,1.82909,1.84807
2019-09-17,1.89541,1.76688,1.69514,1.68193,1.69421,1.72289,1.75318,1.78024,1.80084,1.81892
2019-09-18,1.88897,1.7678,1.69288,1.67966,1.68972,1.71395,1.7406,1.76123,1.77874,1.7936
2019-09-19,1.90668,1.76495,1.68902,1.67097,1.67587,1.69959,1.72464,1.74774,1.76804,1.78406
2019-09-20,1.87734,1.72868,1.65852,1.65244,1.65902,1.6794,1.70315,1.726,1.74756,1.76348
2019-09-23,1.842,1.68545,1.61603,1.6009,1.60679,1.62745,1.6518,1.67527,1.69735,1.71505
2019-09-24,1.81978,1.6233,1.54513,1.53021,1.53647,1.55503,1.578,1.60318,1.62519,1.64488
2019-09-25,1.87327,1.71035,1.63425,1.62424,1.63403,1.65283,1.67518,1.69753,1.72073,1.74162
2019-09-26,1.84539,1.6824,1.6048,1.58678,1.59082,1.61183,1.63325,1.65438,1.67517,1.69285
2019-09-27,1.81384,1.64674,1.57186,1.55911,1.56474,1.58797,1.61361,1.63787,1.66159,1.68054
2019-09-30,1.80847,1.64381,1.57636,1.55937,1.56682,1.59321,1.62037,1.64282,1.66236,1.67786
2019-10-01,1.76958,1.57842,1.51542,1.505,1.51612,1.54624,1.5784,1.60757,1.63088,1.65169
2019-10-02,1.72053,1.50933,1.44343,1.4343,1.44874,1.48418,1.52266,1.55369,1.58074,1.60458
2019-10-03,1.6408,1.41549,1.35315,1.34683,1.36454,1.40667,1.44872,1.48525,1.51748,1.54487
2019-10-04,1.62035,1.42448,1.3532,1.34129,1.35078,1.38827,1.42916,1.46466,1.4966,1.52157
2019-10-07,1.65948,1.49365,1.41892,1.39996,1.40652,1.4381,1.47358,1.50557,1.53503,1.55867
2019-10-08,1.63401,1.45498,1.37811,1.36741,1.37995,1.41474,1.45298,1.48935,1.51908,1.54495
2019-10-09,1.65068,1.50331,1.42952,1.41955,1.43232,1.4653,1.50454,1.53817,1.56805,1.5946
2019-10-10,1.66184,1.55705,1.49125,1.48625,1.50004,1.5347,1.5712,1.60594,1.63763,1.66489
2019-10-11,1.68117,1.6312,1.5817,1.58059,1.59851,1.6335,1.67013,1.70233,1.73331,1.76286
2019-10-15,1.66854,1.64677,1.60335,1.60204,1.61648,1.64708,1.68251,1.71757,1.74863,1.7789
2019-10-16,1.64299,1.60111,1.56523,1.56728,1.58311,1.61718,1.65828,1.69448,1.72697,1.7548
2019-10-17,1.64139,1.61138,1.578,1.58058,1.59611,1.63007,1.66706,1.70233,1.73512,1.76279
2019-10-18,1.61965,1.58419,1.55387,1.56094,1.57722,1.61185,1.65182,1.69004,1.72627,1.75548
2019-10-21,1.64406,1.62219,1.59412,1.601,1.62212,1.65844,1.69855,1.73612,1.77071,1.79866
2019-10-22,1.64252,1.61504,1.5841,1.58896,1.60738,1.63971,1.67628,1.71247,1.7433,1.77047
2019-10-23,1.6451,1.60654,1.57669,1.58262,1.60196,1.6355,1.6738,1.70768,1.73886,1.76598
2019-10-24,1.64767,1.60388,1.57611,1.58831,1.60961,1.64182,1.67533,1.70934,1.74288,1.772
2019-10-25,1.66451,1.64873,1.61815,1.6332,1.64893,1.67952,1.71314,1.74629,1.78041,1.80537
2019-10-28,1.67656,1.67228,1.65784,1.67013,1.69115,1.72338,1.75855,1.79391,1.8297,1.85767
2019-10-29,1.66897,1.67197,1.64654,1.65614,1.67909,1.70999,1.74316,1.77808,1.80983,1.83875
2019-10-30,1.66852,1.6533,1.62476,1.63233,1.65371,1.6823,1.71379,1.7436,1.77341,1.80014
2019-10-31,1.59417,1.54184,1.50768,1.5139,1.53815,1.57433,1.60785,1.63871,1.66836,1.69469
2019-11-01,1.60914,1.58309,1.54944,1.55439,1.5744,1.60925,1.64385,1.67559,1.70693,1.73329
2019-11-04,1.62527,1.61834,1.59402,1.60007,1.62489,1.66248,1.69927,1.73256,1.76433,1.79122
2019-11-05,1.65464,1.66028,1.63992,1.65886,1.69417,1.738,1.77814,1.81351,1.84281,1.86957
2019-11-06,1.64776,1.62796,1.60502,1.61769,1.64809,1.68933,1.72967,1.76299,1.79356,1.82054
2019-11-07,1.66868,1.7017,1.69907,1.72431,1.76152,1.80659,1.84426,1.87603,1.9052,1.93076
2019-11-08,1.65634,1.68887,1.69633,1.7238,1.76091,1.8052,1.84611,1.88167,1.91418,1.94161
2019-11-12,1.65279,1.67758,1.67585,1.70111,1.74083,1.7876,1.82988,1.8663,1.89497,1.91997
2019-11-13,1.64663,1.64642,1.63679,1.66066,1.69849,1.74377,1.78796,1.8244,1.85663,1.88427
2019-11-14,1.62809,1.60518,1.58835,1.60839,1.64422,1.68962,1.73045,1.76703,1.8005,1.82892
2019-11-15,1.6338,1.62483,1.6133,1.63634,1.66948,1.71271,1.7531,1.78789,1.81995,1.84589
2019-11-18,1.63235,1.6069,1.59403,1.6122,1.6461,1.68897,1.7284,1.76207,1.79306,1.81923
2019-11-19,1.63546,1.61533,1.59253,1.60946,1.64139,1.67901,1.7133,1.74419,1.77059,1.79567
2019-11-20,1.63404,1.58973,1.5606,1.57328,1.60077,1.63616,1.67093,1.69947,1.72635,1.75112
2019-11-21,1.64166,1.62149,1.59241,1.60315,1.63209,1.67291,1.70777,1.736,1.76145,1.78441
2019-11-22,1.6544,1.64719,1.6154,1.62481,1.64616,1.67937,1.71088,1.73847,1.76387,1.78556
2019-11-25,1.65542,1.63253,1.60302,1.6096,1.63429,1.66952,1.70322,1.73007,1.75539,1.77666
2019-11-26,1.6498,1.61208,1.57453,1.58564,1.61398,1.65054,1.68243,1.71037,1.7326,1.75302
2019-11-27,1.67398,1.65244,1.60937,1.62054,1.64838,1.68552,1.71706,1.74084,1.76106,1.77921
2019-11-29,1.67819,1.62655,1.59334,1.61335,1.64478,1.68705,1.72474,1.75255,1.77543,1.79304
2019-12-02,1.68594,1.64603,1.62876,1.64508,1.6798,1.72982,1.77439,1.80607,1.8306,1.85029
2019-12-03,1.64138,1.56143,1.52453,1.53055,1.55806,1.60027,1.64072,1.6751,1.70182,1.72548
2019-12-04,1.6627,1.61647,1.58677,1.59988,1.63074,1.67345,1.71446,1.74572,1.77215,1.79519
2019-12-05,1.6545,1.61037,1.5926,1.61245,1.64423,1.68682,1.72405,1.75501,1.78259,1.80679
2019-12-06,1.65461,1.64951,1.63806,1.6628,1.69399,1.73561,1.77391,1.80484,1.83206,1.85364
2019-12-09,1.64757,1.65334,1.64467,1.66165,1.69043,1.7288,1.76465,1.79378,1.81891,1.8392
2019-12-10,1.65515,1.6824,1.66555,1.6773,1.70319,1.73851,1.77172,1.79982,1.82103,1.8401
2019-12-11,1.65389,1.64082,1.62465,1.63889,1.6636,1.69731,1.73087,1.75602,1.77695,1.79523
2019-12-12,1.67216,1.69668,1.69793,1.72569,1.76042,1.80163,1.83596,1.86281,1.88522,1.90392
2019-12-13,1.64292,1.62554,1.62492,1.64864,1.67656,1.7149,1.75152,1.78195,1.80872,1.82952
2019-12-16,1.65351,1.66848,1.67599,1.70713,1.74561,1.78821,1.82544,1.85418,1.87787,1.8966
2019-12-17,1.64836,1.66212,1.66674,1.69698,1.73616,1.78077,1.82057,1.85263,1.87558,1.89546
2019-12-18,1.65605,1.66189,1.67514,1.71597,1.76138,1.80966,1.85355,1.88502,1.9096,1.93029
2019-12-19,1.65147,1.64154,1.65428,1.69686,1.74502,1.79735,1.83976,1.87123,1.89567,1.91547
2019-12-20,1.64669,1.65361,1.66778,1.70998,1.75156,1.79996,1.84245,1.87551,1.90335,1.92322
2019-12-23,1.6535,1.67494,1.69259,1.73181,1.77596,1.82306,1.86378,1.89556,1.9221,1.9417
2019-12-24,1.66406,1.65409,1.66219,1.69959,1.74693,1.79706,1.84179,1.87357,1.89783,1.91771
2019-12-26,1.65017,1.64633,1.65365,1.68879,1.73322,1.78609,1.83052,1.86431,1.89053,1.91114
2019-12-27,1.62617,1.59983,1.61184,1.64839,1.68905,1.74478,1.79539,1.83278,1.86163,1.88132
2019-12-30,1.61585,1.58542,1.60951,1.64616,1.69101,1.74935,1.80419,1.84672,1.88,1.90399
2019-12-31,1.63005,1.5799,1.60342,1.64638,1.69789,1.76249,1.82346,1.86579,1.89546,1.91832
2020-01-02,1.62052,1.58802,1.60407,1.6381,1.68242,1.74265,1.79659,1.83692,1.86643,1.88879
2020-01-03,1.58807,1.53889,1.54367,1.56801,1.60089,1.65226,1.70307,1.74291,1.77422,1.79753
2020-01-06,1.60158,1.56284,1.56953,1.5905,1.62354,1.673,1.72178,1.75992,1.78969,1.81287
2020-01-07,1.60259,1.56614,1.5688,1.5963,1.63396,1.68423,1.73385,1.77562,1.80673,1.83354
2020-01-08,1.62788,1.60062,1.60211,1.63758,1.68076,1.73261,1.78339,1.82181,1.85262,1.87921
2020-01-09,1.62195,1.58867,1.59171,1.62697,1.66854,1.71964,1.76647,1.80511,1.83753,1.86494
2020-01-10,1.61503,1.58058,1.57897,1.61571,1.65229,1.69796,1.7413,1.77665,1.80743,1.83092
2020-01-13,1.61904,1.59598,1.60026,1.62782,1.66526,1.71397,1.76062,1.79795,1.82888,1.85233
2020-01-14,1.6166,1.59288,1.5852,1.60519,1.63999,1.68782,1.7339,1.77208,1.79903,1.82167
2020-01-15,1.6239,1.57406,1.56368,1.58192,1.61636,1.66364,1.7115,1.74581,1.77145,1.79329
2020-01-16,1.61673,1.5772,1.5726,1.59936,1.63764,1.68852,1.73319,1.76746,1.79344,1.81496
2020-01-17,1.60885,1.57623,1.57845,1.60631,1.64601,1.69625,1.74487,1.78412,1.81596,1.84171
2020-01-21,1.59084,1.53931,1.52768,1.55057,1.58819,1.63621,1.68257,1.72107,1.74959,1.77456
2020-01-22,1.59209,1.53263,1.52189,1.54865,1.58865,1.63813,1.68651,1.72265,1.75104,1.77488
2020-01-23,1.57942,1.52213,1.50797,1.53117,1.56814,1.61491,1.65717,1.69163,1.72028,1.74422
2020-01-24,1.5641,1.48537,1.46138,1.48132,1.51336,1.55582,1.59707,1.63179,1.66228,1.68697
2020-01-27,1.53674,1.43967,1.40639,1.41531,1.44442,1.48424,1.52359,1.55723,1.58684,1.61202
2020-01-28,1.55316,1.47077,1.43815,1.44553,1.47661,1.51811,1.55889,1.59442,1.62259,1.64832
2020-01-29,1.54766,1.42897,1.38951,1.39675,1.42671,1.46778,1.50974,1.54434,1.57355,1.60027
2020-01-30,1.51616,1.39968,1.35607,1.36254,1.39015,1.43186,1.47183,1.50648,1.53731,1.56466
2020-01-31,1.49232,1.33557,1.29825,1.30763,1.33603,1.38315,1.42969,1.46725,1.49898,1.52508
2020-02-03,1.49998,1.36318,1.32374,1.32721,1.35428,1.39743,1.43953,1.4733,1.50146,1.52495
2020-02-04,1.52708,1.43249,1.39022,1.40016,1.43186,1.47507,1.51758,1.55384,1.58261,1.60882
2020-02-05,1.55112,1.45704,1.4242,1.43827,1.47272,1.52007,1.56681,1.60215,1.63073,1.65567
2020-02-06,1.551,1.46211,1.42959,1.44218,1.47438,1.52083,1.56341,1.5976,1.62588,1.64999
2020-02-07,1.52408,1.41272,1.37813,1.38894,1.41509,1.45578,1.49605,1.52913,1.55802,1.58229
2020-02-10,1.50956,1.38974,1.35103,1.35506,1.38081,1.42186,1.46377,1.49905,1.52936,1.55492
2020-02-11,1.52401,1.42896,1.38351,1.39345,1.42406,1.46533,1.50626,1.54188,1.57,1.59549
2020-02-12,1.54872,1.4544,1.41583,1.42625,1.45728,1.50114,1.54681,1.58166,1.61128,1.63704
2020-02-13,1.54033,1.45441,1.41622,1.42315,1.451,1.49467,1.53632,1.57135,1.60221,1.62868
2020-02-14,1.51594,1.43327,1.39695,1.40121,1.42654,1.46687,1.50798,1.54286,1.57373,1.59932
2020-02-18,1.50725,1.42135,1.37703,1.38036,1.40454,1.44107,1.47865,1.51315,1.54076,1.56575
2020-02-19,1.5169,1.43499,1.39408,1.39699,1.42064,1.45611,1.49459,1.52729,1.55512,1.58053
2020-02-20,1.49807,1.40169,1.36041,1.3607,1.38056,1.41479,1.44967,1.48198,1.51045,1.53594
2020-02-21,1.45763,1.35245,1.31113,1.31107,1.3289,1.36351,1.40012,1.43153,1.45946,1.48244
2020-02-24,1.38623,1.26803,1.21947,1.21173,1.22968,1.26638,1.30514,1.33783,1.36593,1.38969
2020-02-25,1.33886,1.20647,1.15513,1.14878,1.16929,1.20942,1.25126,1.28711,1.31502,1.33997
2020-02-26,1.31052,1.15722,1.11865,1.1212,1.14502,1.18568,1.22861,1.26357,1.29339,1.31975
2020-02-27,1.24259,1.11643,1.08819,1.09768,1.12535,1.17066,1.21418,1.2503,1.28063,1.30624
2020-02-28,1.05878,0.886614,0.866846,0.892537,0.929062,0.982061,1.03426,1.0776,1.11282,1.14439
2020-03-02,0.972772,0.847173,0.827824,0.849251,0.885344,0.940169,0.992544,1.03424,1.06809,1.09687
2020-03-03,0.82098,0.746058,0.738758,0.754422,0.788827,0.846552,0.904911,0.955132,0.995151,1.03019
2020-03-04,0.696585,0.663436,0.669236,0.709984,0.759734,0.822229,0.881712,0.931907,0.972524,1.009
2020-03-05,0.596612,0.614743,0.62667,0.658571,0.703736,0.764409,0.822291,0.868808,0.907691,0.942093
2020-03-06,0.495178,0.511509,0.52899,0.555994,0.589933,0.631965,0.665727,0.688861,0.704696,0.719198
2020-03-09,0.387228,0.386004,0.415407,0.437839,0.470228,0.506393,0.526056,0.531339,0.52685,0.518226
2020-03-10,0.491679,0.531412,0.59721,0.627247,0.65724,0.699064,0.732979,0.761731,0.780414,0.789633
2020-03-11,0.4833,0.552912,0.660394,0.683046,0.7027,0.752516,0.796394,0.83145,0.848532,0.846681
2020-03-12,0.466045,0.534194,0.633449,0.663805,0.695474,0.757981,0.808789,0.84628,0.868257,0.873454
2020-03-13,0.49582,0.544682,0.646292,0.717368,0.778248,0.856938,0.919953,0.962223,0.980432,0.979366
2020-03-16,0.420911,0.411871,0.476001,0.512828,0.554643,0.621711,0.677404,0.717219,0.740307,0.748267
2020-03-17,0.463056,0.502002,0.583126,0.649549,0.722341,0.824669,0.910828,0.97225,1.00771,1.02662
2020-03-18,0.408794,0.59412,0.71229,0.804918,0.906856,1.04778,1.16434,1.24067,1.27739,1.29043
2020-03-19,0.332378,0.471964,0.578282,0.654254,0.751066,0.898204,1.02618,1.11287,1.15857,1.17131
2020-03-20,0.267716,0.388365,0.45011,0.511758,0.598955,0.731729,0.847553,0.925137,0.963371,0.974286
2020-03-23,0.225583,0.314015,0.35237,0.39232,0.459288,0.565885,0.660592,0.727951,0.767543,0.78537
2020-03-24,0.257461,0.404752,0.439568,0.479734,0.550014,0.648634,0.730817,0.787313,0.81815,0.832249
2020-03-25,0.183113,0.341015,0.4083,0.484065,0.567737,0.663885,0.743863,0.803347,0.84142,0.86392
2020-03-26,0.113499,0.26985,0.340098,0.413555,0.496723,0.597325,0.68431,0.748615,0.793471,0.82269
2020-03-27,0.110175,0.254556,0.312747,0.37218,0.444293,0.535843,0.617019,0.680572,0.726734,0.760005
2020-03-30,0.111082,0.225694,0.282376,0.335287,0.399191,0.477441,0.548593,0.608219,0.654933,0.688296
2020-03-31,0.130364,0.223023,0.286643,0.33507,0.399381,0.485846,0.564115,0.628875,0.678377,0.717063
2020-04-01,0.155937,0.230286,0.279858,0.3293,0.391501,0.466253,0.529666,0.580062,0.617982,0.647383
2020-04-02,0.135293,0.220832,0.28304,0.343528,0.409691,0.481135,0.538078,0.579324,0.610133,0.633624
2020-04-03,0.118724,0.220259,0.276117,0.328625,0.388267,0.454293,0.506908,0.546519,0.57551,0.597133
2020-04-06,0.148202,0.270707,0.343527,0.404865,0.467974,0.536454,0.590228,0.630149,0.659831,0.681441
2020-04-07,0.157423,0.286994,0.36199,0.431676,0.509124,0.588745,0.649322,0.691995,0.719852,0.739732
2020-04-08,0.164075,0.257429,0.334554,0.411109,0.493003,0.580668,0.652456,0.706796,0.745474,0.774272
2020-04-09,0.158698,0.221685,0.280522,0.351137,0.435454,0.528378,0.60479,0.65896,0.697878,0.727462
2020-04-13,0.170984,0.239635,0.301185,0.373959,0.45703,0.548469,0.624502,0.681445,0.723325,0.754667
2020-04-14,0.166523,0.221921,0.279701,0.355857,0.441608,0.533823,0.613176,0.676037,0.722761,0.759995
2020-04-15,0.132365,0.20532,0.238947,0.29162,0.358749,0.436166,0.50578,0.563204,0.607895,0.644236
2020-04-16,0.130233,0.203106,0.238439,0.293825,0.360739,0.433742,0.496737,0.544343,0.580884,0.610637
2020-04-17,0.123114,0.208757,0.252777,0.316619,0.388832,0.46749,0.535592,0.589248,0.630675,0.665316
2020-04-20,0.124262,0.207728,0.252432,0.308307,0.372398,0.443848,0.505888,0.555523,0.595611,0.62891
2020-04-21,0.120462,0.212252,0.248182,0.296468,0.355478,0.420747,0.475277,0.51666,0.547052,0.572667
2020-04-22,0.118094,0.219946,0.264319,0.320603,0.384575,0.454663,0.514302,0.560312,0.594317,0.622656
2020-04-23,0.146127,0.227172,0.271036,0.325775,0.390842,0.462039,0.520974,0.561999,0.59083,0.613566
2020-04-24,0.13614,0.220623,0.264745,0.319646,0.38387,0.454033,0.511428,0.551948,0.578969,0.599674
2020-04-27,0.149489,0.236404,0.29481,0.356238,0.424214,0.498764,0.560698,0.606584,0.639386,0.663421
2020-04-28,0.13968,0.219687,0.272026,0.32431,0.387159,0.459114,0.520312,0.566331,0.596715,0.618541
2020-04-29,0.141871,0.208407,0.25269,0.310963,0.381841,0.461645,0.528901,0.578597,0.611844,0.635693
2020-04-30,0.151994,0.197452,0.240284,0.299413,0.369919,0.448729,0.516922,0.568249,0.606204,0.635114
2020-05-01,0.152235,0.214929,0.263742,0.325747,0.395158,0.472462,0.538156,0.588122,0.624444,0.652892
2020-05-04,0.144993,0.197369,0.24543,0.311657,0.382313,0.458612,0.52502,0.577925,0.618334,0.648765
2020-05-05,0.149499,0.200839,0.253272,0.318821,0.392393,0.472667,0.541671,0.595799,0.635113,0.665546
2020-05-06,0.146796,0.200433,0.256118,0.322886,0.40277,0.495092,0.576205,0.638966,0.684373,0.719823
2020-05-07,0.123384,0.146081,0.187834,0.246968,0.322282,0.412416,0.494158,0.557107,0.603845,0.638241
2020-05-08,0.127005,0.168459,0.21027,0.272893,0.351963,0.446938,0.532896,0.60049,0.650338,0.68841
2020-05-11,0.147744,0.200876,0.238215,0.303982,0.38648,0.483052,0.570518,0.641237,0.695717,0.736612
2020-05-12,0.144685,0.188068,0.217365,0.280812,0.362064,0.452087,0.532486,0.5986,0.648639,0.687215
2020-05-13,0.133857,0.176244,0.201323,0.259882,0.338136,0.425475,0.502717,0.565334,0.613334,0.65135
2020-05-14,0.131197,0.162986,0.188127,0.246862,0.322761,0.40625,0.480296,0.538645,0.584311,0.619821
2020-05-15,0.129575,0.159893,0.187112,0.252518,0.3327,0.418153,0.493749,0.555949,0.605229,0.644807
2020-05-18,0.145022,0.196801,0.239871,0.314965,0.402792,0.49617,0.578428,0.646697,0.702355,0.746656
2020-05-19,0.143964,0.182367,0.218894,0.286759,0.374224,0.468488,0.55053,0.618099,0.671172,0.715037
2020-05-20,0.142375,0.171948,0.2074,0.271191,0.354375,0.444728,0.523933,0.588641,0.639286,0.68079
2020-05-21,0.147227,0.180614,0.212579,0.277173,0.359612,0.447957,0.52641,0.588747,0.638888,0.68013
2020-05-22,0.149444,0.174559,0.205511,0.272155,0.353604,0.438599,0.513169,0.573836,0.623059,0.662511
2020-05-26,0.15376,0.185604,0.222594,0.288057,0.370724,0.460649,0.54012,0.6061,0.657756,0.701209
2020-05-27,0.16833,0.187043,0.2188,0.278864,0.359091,0.447117,0.523442,0.586894,0.637057,0.679435
2020-05-28,0.179403,0.18618,0.221839,0.284904,0.369353,0.462614,0.545384,0.610734,0.66314,0.707596
2020-05-29,0.177807,0.159761,0.184969,0.2445,0.325391,0.414924,0.492897,0.554912,0.603986,0.646401
2020-06-01,0.177469,0.164724,0.192241,0.247276,0.325438,0.416867,0.49845,0.565198,0.619751,0.665536
2020-06-02,0.178783,0.174084,0.207894,0.264266,0.342638,0.432942,0.514086,0.582005,0.636479,0.683224
2020-06-03,0.195694,0.208246,0.249492,0.313861,0.401033,0.500857,0.589867,0.661772,0.717673,0.76504
2020-06-04,0.18877,0.203093,0.251815,0.331118,0.430773,0.540227,0.637761,0.714258,0.775264,0.826533
2020-06-05,0.206016,0.226789,0.297251,0.392441,0.501688,0.616229,0.71564,0.793878,0.854744,0.90622
2020-06-08,0.197365,0.23781,0.288652,0.371701,0.476517,0.591605,0.692541,0.77259,0.835906,0.887582
2020-06-09,0.191874,0.215583,0.258591,0.330018,0.429705,0.544789,0.646794,0.726995,0.786358,0.834207
2020-06-10,0.181581,0.183947,0.207965,0.267739,0.359153,0.46659,0.563314,0.641114,0.701223,0.751458
2020-06-11,0.178189,0.18628,0.205773,0.250548,0.323043,0.412815,0.49585,0.560809,0.611831,0.654268
2020-06-12,0.193096,0.194939,0.217251,0.269933,0.349926,0.445301,0.532402,0.601938,0.655749,0.701063
2020-06-15,0.187533,0.193194,0.218323,0.270572,0.349774,0.446255,0.535063,0.606496,0.662078,0.706218
2020-06-16,0.187351,0.207934,0.235765,0.289189,0.372356,0.473935,0.568457,0.646823,0.707645,0.758268
2020-06-17,0.188278,0.199247,0.223892,0.278514,0.361152,0.459358,0.549805,0.624447,0.683104,0.732843
2020-06-18,0.185754,0.197837,0.22149,0.273272,0.350638,0.441433,0.524948,0.591509,0.644894,0.68998
2020-06-19,0.177098,0.191073,0.217561,0.271391,0.351161,0.444531,0.529103,0.596976,0.650056,0.695231
2020-06-22,0.17432,0.196492,0.223452,0.278382,0.359754,0.454128,0.538365,0.605345,0.657757,0.700426
2020-06-23,0.175844,0.193975,0.216667,0.268773,0.350145,0.445661,0.53275,0.604343,0.659847,0.706408
2020-06-24,0.179041,0.189655,0.206882,0.259218,0.341369,0.435279,0.518973,0.585938,0.636907,0.679102
2020-06-25,0.17445,0.185978,0.204014,0.256625,0.338136,0.433114,0.517677,0.581352,0.629313,0.668257
2020-06-26,0.164743,0.167456,0.182235,0.233225,0.310737,0.400787,0.481212,0.54441,0.592665,0.632454
2020-06-29,0.165866,0.160911,0.171188,0.217519,0.295168,0.388904,0.473502,0.540599,0.592215,0.633114
2020-06-30,0.163085,0.156871,0.172462,0.220132,0.300796,0.399574,0.488837,0.558929,0.609893,0.650485
2020-07-01,0.166879,0.169525,0.190486,0.24356,0.326757,0.426064,0.515488,0.586078,0.63795,0.679021
2020-07-02,0.166015,0.158007,0.176642,0.226489,0.307336,0.407297,0.500333,0.571854,0.625961,0.668255
2020-07-06,0.164174,0.165038,0.186012,0.239323,0.321932,0.421431,0.511968,0.584083,0.638951,0.681514
2020-07-07,0.163065,0.166139,0.183809,0.22974,0.306482,0.401489,0.488641,0.55827,0.608918,0.64822
2020-07-08,0.16001,0.156907,0.176673,0.224781,0.301934,0.397964,0.487411,0.559293,0.612164,0.653232
2020-07-09,0.159148,0.15218,0.168422,0.212277,0.283449,0.371314,0.45324,0.517261,0.565392,0.602464
2020-07-10,0.156702,0.156917,0.181352,0.234611,0.311007,0.400982,0.483278,0.548658,0.597047,0.634484
2020-07-13,0.160105,0.161781,0.183299,0.233921,0.308871,0.399461,0.483267,0.550642,0.601642,0.640063
2020-07-14,0.157158,0.155685,0.176698,0.222077,0.292912,0.380937,0.462742,0.528552,0.576313,0.612832
2020-07-15,0.152185,0.155822,0.176449,0.223883,0.297785,0.388519,0.4724,0.539691,0.589377,0.628332
2020-07-16,0.149417,0.147592,0.168458,0.214985,0.286311,0.374662,0.457469,0.522394,0.571467,0.609627
2020-07-17,0.143796,0.147564,0.170882,0.221198,0.295864,0.386926,0.47142,0.539022,0.589632,0.629627
2020-07-20,0.141803,0.152427,0.174754,0.223818,0.297337,0.386694,0.468584,0.533679,0.582783,0.620286
2020-07-21,0.139757,0.1439,0.164924,0.210642,0.28175,0.370372,0.452924,0.519521,0.568186,0.605916
2020-07-22,0.14359,0.148584,0.167422,0.213633,0.283522,0.368997,0.447939,0.510972,0.557217,0.593535
2020-07-23,0.144008,0.150959,0.169943,0.213923,0.280857,0.363948,0.44163,0.501687,0.546194,0.580449
2020-07-24,0.143749,0.150001,0.168271,0.21734,0.288357,0.372093,0.448535,0.50879,0.552975,0.587282
2020-07-27,0.142248,0.158243,0.182133,0.230612,0.299816,0.383295,0.460747,0.52343,0.571101,0.607204
2020-07-28,0.14111,0.144169,0.163854,0.207672,0.27516,0.358299,0.435937,0.498163,0.543592,0.578016
2020-07-29,0.135547,0.131789,0.147695,0.193068,0.263332,0.349268,0.428793,0.492608,0.539556,0.575838
2020-07-30,0.126193,0.124487,0.134009,0.173375,0.239565,0.321456,0.398091,0.458201,0.503097,0.537192
2020-07-31,0.122455,0.111233,0.115333,0.155544,0.224522,0.309762,0.388985,0.451922,0.498276,0.534115
2020-08-03,0.117268,0.116491,0.123146,0.164707,0.236441,0.32659,0.409973,0.475749,0.524428,0.560705
2020-08-04,0.115255,0.112778,0.114698,0.144866,0.205269,0.286742,0.365212,0.429662,0.476929,0.512821
2020-08-05,0.120217,0.119759,0.127546,0.164414,0.229379,0.313093,0.392411,0.456837,0.504289,0.540816
2020-08-06,0.119961,0.117876,0.125605,0.161007,0.224299,0.306874,0.386411,0.449825,0.497821,0.534689
2020-08-07,0.125868,0.128113,0.136871,0.17624,0.242909,0.327852,0.408952,0.474854,0.524271,0.562781
2020-08-10,0.122448,0.131676,0.143618,0.181033,0.246748,0.334245,0.41808,0.485586,0.536245,0.574388
2020-08-11,0.13509,0.163458,0.186661,0.232348,0.30611,0.400509,0.490624,0.564313,0.618693,0.661014
2020-08-12,0.131742,0.163144,0.185155,0.232998,0.30931,0.405924,0.498251,0.573833,0.6302,0.674396
2020-08-13,0.139603,0.169502,0.1984,0.252713,0.332343,0.43048,0.525075,0.601487,0.661064,0.708559
2020-08-14,0.138862,0.153417,0.182098,0.234686,0.312797,0.411684,0.50822,0.589271,0.652706,0.704084
2020-08-17,0.134258,0.152981,0.17902,0.225609,0.297555,0.392337,0.48609,0.565794,0.629581,0.680089
